Ingredient_ID,Ingredient_Name,Ingredient_Lower,Category,Subcategory,Is_Vegetarian,Is_Vegan,Is_Gluten_Free,Common_Usage,Shelf_Life,Storage_Type,Typical_Unit,Hindi_Name,Regional_Names,Nutrition_Highlight,Allergen_Info,Season_Available,Price_Range,Substitutes,Common_Pairings,Cooking_Method,Taste_Profile,Notes,Cuisine_Origin
ING_1772,Sea Spinach,sea spinach,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Vegetables category,Indian
ING_1773,Wild Spinach,wild spinach,Vegetables,,Yes,Yes,Yes,Used in Indian vegetables,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Vegetables category,Indian
ING_1774,Fuji Apple,fuji apple,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1775,Gala Apple,gala apple,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1776,Honeycrisp Apple,honeycrisp apple,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1777,Granny Smith Apple,granny smith apple,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1778,Pink Lady Apple,pink lady apple,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1779,Red Delicious Apple,red delicious apple,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1780,Golden Delicious Apple,golden delicious apple,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1781,Braeburn Apple,braeburn apple,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1782,Cosmic Crisp Apple,cosmic crisp apple,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1783,Jazz Apple,jazz apple,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1784,Bartlett Pear,bartlett pear,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1785,Anjou Pear,anjou pear,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1786,Bosc Pear,bosc pear,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1787,Comice Pear,comice pear,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1788,Seckel Pear,seckel pear,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1789,Concord Grapes,concord grapes,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1790,Cotton Candy Grapes,cotton candy grapes,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1791,Muscat Grapes,muscat grapes,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1792,Champagne Grapes,champagne grapes,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1793,Moon Drop Grapes,moon drop grapes,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1794,Alphonso Mango,alphonso mango,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1795,Kesar Mango,kesar mango,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1796,Dasheri Mango,dasheri mango,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1797,Langra Mango,langra mango,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1798,Chaunsa Mango,chaunsa mango,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1799,Sindhri Mango,sindhri mango,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1800,Badami Mango,badami mango,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1801,Safeda Mango,safeda mango,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1802,Neelam Mango,neelam mango,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1803,Himsagar Mango,himsagar mango,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1804,Blood Orange,blood orange,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1805,Cara Cara Orange,cara cara orange,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1806,Navel Orange,navel orange,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1807,Valencia Orange,valencia orange,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1808,Seville Orange,seville orange,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1809,Tangerine,tangerine,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1810,Satsuma,satsuma,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1811,Clementine,clementine,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1812,Tangelo,tangelo,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1813,Minneola,minneola,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1814,Red Banana,red banana,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1815,Lady Finger Banana,lady finger banana,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1816,Cavendish Banana,cavendish banana,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1817,Plantain,plantain,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1818,Burro Banana,burro banana,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1819,Baby Banana,baby banana,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1820,Blue Java Banana,blue java banana,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1821,Manzano Banana,manzano banana,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1822,Red Dacca Banana,red dacca banana,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1823,Pisang Raja,pisang raja,Fruits,,Yes,Yes,Yes,Used in Indian fruits,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Fruits category,Indian
ING_1824,White Turmeric,white turmeric,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Spices category,Indian
ING_1825,Fresh Turmeric,fresh turmeric,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Spices category,Indian
ING_1826,Turmeric Leaves,turmeric leaves,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Spices category,Indian
ING_1827,Kashmiri Red Chili,kashmiri red chili,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Spices category,Indian
ING_1828,Byadgi Chili,byadgi chili,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Spices category,Indian
ING_1829,Guntur Chili,guntur chili,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Spices category,Indian
ING_1830,Reshampatti Chili,reshampatti chili,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Spices category,Indian
ING_1831,Kanthari Chili,kanthari chili,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Spices category,Indian
ING_1832,Naga Chili,naga chili,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Spices category,Indian
ING_1833,Ghost Pepper Dried,ghost pepper dried,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Spices category,Indian
ING_1834,Green Cardamom Pods,green cardamom pods,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Spices category,Indian
ING_1835,Black Cardamom Pods,black cardamom pods,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Spices category,Indian
ING_1836,Cardamom Seeds,cardamom seeds,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Spices category,Indian
ING_1837,Cardamom Powder,cardamom powder,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Spices category,Indian
ING_1838,Green Cardamom Ground,green cardamom ground,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Spices category,Indian
ING_1839,Ceylon Cinnamon Stick,ceylon cinnamon stick,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Spices category,Indian
ING_1840,Cassia Cinnamon,cassia cinnamon,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Spices category,Indian
ING_1841,Cinnamon Bark,cinnamon bark,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Spices category,Indian
ING_1842,Cinnamon Powder,cinnamon powder,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Spices category,Indian
ING_1843,Vietnamese Cinnamon,vietnamese cinnamon,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Spices category,Indian
ING_1844,Indonesian Cinnamon,indonesian cinnamon,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Spices category,Indian
ING_1845,Saigon Cinnamon,saigon cinnamon,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Spices category,Indian
ING_1846,Chinese Cinnamon,chinese cinnamon,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Spices category,Indian
ING_1847,Cinnamon Leaf,cinnamon leaf,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Spices category,Indian
ING_1848,Cinnamon Buds,cinnamon buds,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Spices category,Indian
ING_1849,Whole Cloves,whole cloves,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Spices category,Indian
ING_1850,Clove Buds,clove buds,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Spices category,Indian
ING_1851,Clove Powder,clove powder,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Spices category,Indian
ING_1852,Clove Oil,clove oil,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Spices category,Indian
ING_1853,Stem Cloves,stem cloves,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Spices category,Indian
ING_1854,Fennel Powder,fennel powder,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Spices category,Indian
ING_1855,Fennel Seeds Whole,fennel seeds whole,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Spices category,Indian
ING_1856,Wild Fennel,wild fennel,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Spices category,Indian
ING_1857,Florence Fennel,florence fennel,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Spices category,Indian
ING_1858,Bronze Fennel,bronze fennel,Spices,,Yes,Yes,Yes,Used in Indian spices,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Spices category,Indian
ING_1859,Short Grain Rice,short grain rice,Grains & Cereals,,Yes,Yes,Yes,Used in Indian grains & cereals,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Grains & Cereals category,Indian
ING_1860,Medium Grain Rice,medium grain rice,Grains & Cereals,,Yes,Yes,Yes,Used in Indian grains & cereals,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Grains & Cereals category,Indian
ING_1861,Long Grain Rice,long grain rice,Grains & Cereals,,Yes,Yes,Yes,Used in Indian grains & cereals,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Grains & Cereals category,Indian
ING_1862,Carolina Rice,carolina rice,Grains & Cereals,,Yes,Yes,Yes,Used in Indian grains & cereals,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Grains & Cereals category,Indian
ING_1863,Texas Rice,texas rice,Grains & Cereals,,Yes,Yes,Yes,Used in Indian grains & cereals,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Grains & Cereals category,Indian
ING_1864,California Rice,california rice,Grains & Cereals,,Yes,Yes,Yes,Used in Indian grains & cereals,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Grains & Cereals category,Indian
ING_1865,Himalayan Red Rice,himalayan red rice,Grains & Cereals,,Yes,Yes,Yes,Used in Indian grains & cereals,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Grains & Cereals category,Indian
ING_1866,Forbidden Black Rice,forbidden black rice,Grains & Cereals,,Yes,Yes,Yes,Used in Indian grains & cereals,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Grains & Cereals category,Indian
ING_1867,Jade Pearl Rice,jade pearl rice,Grains & Cereals,,Yes,Yes,Yes,Used in Indian grains & cereals,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Grains & Cereals category,Indian
ING_1868,Bamboo Rice,bamboo rice,Grains & Cereals,,Yes,Yes,Yes,Used in Indian grains & cereals,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Grains & Cereals category,Indian
ING_1869,Red Cargo Rice,red cargo rice,Grains & Cereals,,Yes,Yes,Yes,Used in Indian grains & cereals,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Grains & Cereals category,Indian
ING_1870,Bhutan Red Rice,bhutan red rice,Grains & Cereals,,Yes,Yes,Yes,Used in Indian grains & cereals,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Grains & Cereals category,Indian
ING_1871,Wehani Rice,wehani rice,Grains & Cereals,,Yes,Yes,Yes,Used in Indian grains & cereals,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Grains & Cereals category,Indian
ING_1872,Himalayan Ruby Rice,himalayan ruby rice,Grains & Cereals,,Yes,Yes,Yes,Used in Indian grains & cereals,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Grains & Cereals category,Indian
ING_1873,Thai Black Rice,thai black rice,Grains & Cereals,,Yes,Yes,Yes,Used in Indian grains & cereals,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Grains & Cereals category,Indian
ING_1874,White Quinoa,white quinoa,Grains & Cereals,,Yes,Yes,Yes,Used in Indian grains & cereals,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Grains & Cereals category,Indian
ING_1875,Red Quinoa,red quinoa,Grains & Cereals,,Yes,Yes,Yes,Used in Indian grains & cereals,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Grains & Cereals category,Indian
ING_1876,Black Quinoa,black quinoa,Grains & Cereals,,Yes,Yes,Yes,Used in Indian grains & cereals,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Grains & Cereals category,Indian
ING_1877,Rainbow Quinoa,rainbow quinoa,Grains & Cereals,,Yes,Yes,Yes,Used in Indian grains & cereals,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Grains & Cereals category,Indian
ING_1878,Royal Quinoa,royal quinoa,Grains & Cereals,,Yes,Yes,Yes,Used in Indian grains & cereals,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Grains & Cereals category,Indian
ING_1879,Steel Cut Oats,steel cut oats,Grains & Cereals,,Yes,Yes,Yes,Used in Indian grains & cereals,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Grains & Cereals category,Indian
ING_1880,Scottish Oats,scottish oats,Grains & Cereals,,Yes,Yes,Yes,Used in Indian grains & cereals,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Grains & Cereals category,Indian
ING_1881,Irish Oats,irish oats,Grains & Cereals,,Yes,Yes,Yes,Used in Indian grains & cereals,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Grains & Cereals category,Indian
ING_1882,Quick Oats,quick oats,Grains & Cereals,,Yes,Yes,Yes,Used in Indian grains & cereals,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Grains & Cereals category,Indian
ING_1883,Old Fashioned Oats,old fashioned oats,Grains & Cereals,,Yes,Yes,Yes,Used in Indian grains & cereals,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Grains & Cereals category,Indian
ING_1884,Oat Groats,oat groats,Grains & Cereals,,Yes,Yes,Yes,Used in Indian grains & cereals,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Grains & Cereals category,Indian
ING_1885,Oat Bran,oat bran,Grains & Cereals,,Yes,Yes,Yes,Used in Indian grains & cereals,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Grains & Cereals category,Indian
ING_1886,Oat Flour,oat flour,Grains & Cereals,,Yes,Yes,Yes,Used in Indian grains & cereals,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Grains & Cereals category,Indian
ING_1887,Oatmeal,oatmeal,Grains & Cereals,,Yes,Yes,Yes,Used in Indian grains & cereals,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Grains & Cereals category,Indian
ING_1888,Instant Oatmeal,instant oatmeal,Grains & Cereals,,Yes,Yes,Yes,Used in Indian grains & cereals,-,-,piece/gm/ml,,,,None,Year-round,-,,,,,Part of Grains & Cereals category,Indian
ING_1889,Buffalo Milk,buffalo milk,Dairy Products,,Yes,No,Yes,Used in Indian dairy products,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Dairy Products category,Indian
ING_1890,A2 Milk,a2 milk,Dairy Products,,Yes,No,Yes,Used in Indian dairy products,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Dairy Products category,Indian
ING_1891,Organic Milk,organic milk,Dairy Products,,Yes,No,Yes,Used in Indian dairy products,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Dairy Products category,Indian
ING_1892,Raw Milk,raw milk,Dairy Products,,Yes,No,Yes,Used in Indian dairy products,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Dairy Products category,Indian
ING_1893,Pasteurized Milk,pasteurized milk,Dairy Products,,Yes,No,Yes,Used in Indian dairy products,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Dairy Products category,Indian
ING_1894,Homogenized Milk,homogenized milk,Dairy Products,,Yes,No,Yes,Used in Indian dairy products,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Dairy Products category,Indian
ING_1895,Lactose Free Milk,lactose free milk,Dairy Products,,Yes,No,Yes,Used in Indian dairy products,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Dairy Products category,Indian
ING_1896,Flavored Milk,flavored milk,Dairy Products,,Yes,No,Yes,Used in Indian dairy products,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Dairy Products category,Indian
ING_1897,Chocolate Milk,chocolate milk,Dairy Products,,Yes,No,Yes,Used in Indian dairy products,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Dairy Products category,Indian
ING_1898,Strawberry Milk,strawberry milk,Dairy Products,,Yes,No,Yes,Used in Indian dairy products,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Dairy Products category,Indian
ING_1899,Greek Yogurt,greek yogurt,Dairy Products,,Yes,No,Yes,Used in Indian dairy products,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Dairy Products category,Indian
ING_1900,Icelandic Yogurt,icelandic yogurt,Dairy Products,,Yes,No,Yes,Used in Indian dairy products,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Dairy Products category,Indian
ING_1901,Australian Yogurt,australian yogurt,Dairy Products,,Yes,No,Yes,Used in Indian dairy products,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Dairy Products category,Indian
ING_1902,Bulgarian Yogurt,bulgarian yogurt,Dairy Products,,Yes,No,Yes,Used in Indian dairy products,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Dairy Products category,Indian
ING_1903,French Yogurt,french yogurt,Dairy Products,,Yes,No,Yes,Used in Indian dairy products,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Dairy Products category,Indian
ING_1904,Goat Yogurt,goat yogurt,Dairy Products,,Yes,No,Yes,Used in Indian dairy products,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Dairy Products category,Indian
ING_1905,Sheep Yogurt,sheep yogurt,Dairy Products,,Yes,No,Yes,Used in Indian dairy products,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Dairy Products category,Indian
ING_1906,Coconut Yogurt,coconut yogurt,Dairy Products,,Yes,No,Yes,Used in Indian dairy products,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Dairy Products category,Indian
ING_1907,Soy Yogurt,soy yogurt,Dairy Products,,Yes,No,Yes,Used in Indian dairy products,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Dairy Products category,Indian
ING_1908,Almond Yogurt,almond yogurt,Dairy Products,,Yes,No,Yes,Used in Indian dairy products,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Dairy Products category,Indian
ING_1909,Fresh Paneer,fresh paneer,Dairy Products,,Yes,No,Yes,Used in Indian dairy products,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Dairy Products category,Indian
ING_1910,Pressed Paneer,pressed paneer,Dairy Products,,Yes,No,Yes,Used in Indian dairy products,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Dairy Products category,Indian
ING_1911,Fried Paneer,fried paneer,Dairy Products,,Yes,No,Yes,Used in Indian dairy products,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Dairy Products category,Indian
ING_1912,Grilled Paneer,grilled paneer,Dairy Products,,Yes,No,Yes,Used in Indian dairy products,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Dairy Products category,Indian
ING_1913,Crumbled Paneer,crumbled paneer,Dairy Products,,Yes,No,Yes,Used in Indian dairy products,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Dairy Products category,Indian
ING_1914,Mozzarella Fresh,mozzarella fresh,Dairy Products,,Yes,No,Yes,Used in Indian dairy products,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Dairy Products category,Indian
ING_1915,Burrata,burrata,Dairy Products,,Yes,No,Yes,Used in Indian dairy products,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Dairy Products category,Indian
ING_1916,Bocconcini,bocconcini,Dairy Products,,Yes,No,Yes,Used in Indian dairy products,-,-,piece/gm/ml,,,,Check individual allergens,Year-round,-,,,,,Part of Dairy Products category,Indian
